측정소명,년/월/일,수위(cm)
정읍시(상동교),2023.07.23,118.96
정읍시(상동교),2023.07.24,134
정읍시(상동교),2023.07.25,157.79
정읍시(상동교),2023.07.26,138.21
정읍시(상동교),2023.07.27,124
정읍시(상동교),2023.07.28,121
정읍시(상동교),2023.07.29,118.13
정읍시(상동교),2023.07.30,116.96
정읍시(상동교),2023.07.31,117
정읍시(상동교),2023.08.01,100
정읍시(상동교),2023.08.02,106
정읍시(상동교),2023.08.03,106
정읍시(상동교),2023.08.04,104.83
정읍시(상동교),2023.08.05,103.71
정읍시(상동교),2023.08.06,101.96
정읍시(상동교),2023.08.07,101
정읍시(상동교),2023.08.08,110
정읍시(상동교),2023.08.09,114.71
정읍시(상동교),2023.08.10,121
정읍시(상동교),2023.08.11,170
정읍시(상동교),2023.08.12,130.67
정읍시(상동교),2023.08.13,127.25
정읍시(상동교),2023.08.14,126
정읍시(상동교),2023.08.15,114.67
정읍시(상동교),2023.08.16,112.75
정읍시(상동교),2023.08.17,111
정읍시(상동교),2023.08.18,110
정읍시(상동교),2023.08.19,107.58
정읍시(상동교),2023.08.20,98.29
정읍시(상동교),2023.08.21,91
정읍시(상동교),2023.08.22,89
정읍시(상동교),2023.08.23,94
정읍시(상동교),2023.08.24,105
정읍시(상동교),2023.08.25,101
정읍시(상동교),2023.08.26,92.42
정읍시(상동교),2023.08.27,90
정읍시(상동교),2023.08.28,89.63
정읍시(상동교),2023.08.29,89
정읍시(상동교),2023.08.30,93
정읍시(상동교),2023.08.31,101
정읍시(상동교),2023.09.01,93
정읍시(상동교),2023.09.02,93.88
정읍시(상동교),2023.09.03,92.63
정읍시(상동교),2023.09.04,92
정읍시(상동교),2023.09.05,92.88
정읍시(상동교),2023.09.06,93.75
정읍시(상동교),2023.09.07,94
정읍시(상동교),2023.09.08,94
정읍시(상동교),2023.09.09,90.92
정읍시(상동교),2023.09.10,90.79
정읍시(상동교),2023.09.11,92
정읍시(상동교),2023.09.12,92
정읍시(상동교),2023.09.13,92
정읍시(상동교),2023.09.14,105
정읍시(상동교),2023.09.15,97
정읍시(상동교),2023.09.16,110.67
정읍시(상동교),2023.09.17,112.58
정읍시(상동교),2023.09.18,110
정읍시(상동교),2023.09.19,97.71
정읍시(상동교),2023.09.20,107.46
정읍시(상동교),2023.09.21,152.29
정읍시(상동교),2023.09.22,136
정읍시(상동교),2023.09.23,129.21
정읍시(상동교),2023.09.24,121.13
정읍시(상동교),2023.09.25,107
정읍시(상동교),2023.09.26,103
정읍시(상동교),2023.09.27,99
정읍시(상동교),2023.09.28,97.58
정읍시(상동교),2023.09.29,96.58
정읍시(상동교),2023.09.30,98.42
정읍시(상동교),2023.10.01,95.29
정읍시(상동교),2023.10.02,94.83
정읍시(상동교),2023.10.03,94.83
정읍시(상동교),2023.10.04,92.5
정읍시(상동교),2023.10.05,86
정읍시(상동교),2023.10.06,80.75
정읍시(상동교),2023.10.07,79.42
정읍시(상동교),2023.10.08,78.5
정읍시(상동교),2023.10.09,78
정읍시(상동교),2023.10.10,77.42
정읍시(상동교),2023.10.11,76.92
정읍시(상동교),2023.10.12,77
정읍시(상동교),2023.10.13,75.96
정읍시(상동교),2023.10.14,75.42
정읍시(상동교),2023.10.15,76
정읍시(상동교),2023.10.16,74.71
정읍시(상동교),2023.10.17,74.63
정읍시(상동교),2023.10.18,74.13
정읍시(상동교),2023.10.19,73.96
정읍시(상동교),2023.10.20,74.17
정읍시(상동교),2023.10.21,73.83
정읍시(상동교),2023.10.22,73.79
정읍시(상동교),2023.10.23,73.96
정읍시(상동교),2023.10.24,74
정읍시(상동교),2023.10.25,73.33
정읍시(상동교),2023.10.26,79.96
정읍시(상동교),2023.10.27,98.96
정읍시(상동교),2023.10.28,78.5
정읍시(상동교),2023.10.29,76.42
정읍시(상동교),2023.10.30,76
정읍시(상동교),2023.10.31,74.96
정읍시(상동교),2023.11.01,74.42
정읍시(상동교),2023.11.02,74
정읍시(상동교),2023.11.03,74
정읍시(상동교),2023.11.04,73.17
정읍시(상동교),2023.11.05,72.58
정읍시(상동교),2023.11.06,72
정읍시(상동교),2023.11.07,73.96
정읍시(상동교),2023.11.08,74
정읍시(상동교),2023.11.09,74
정읍시(상동교),2023.11.10,99
정읍시(상동교),2023.11.11,76.88
정읍시(상동교),2023.11.12,76.38
정읍시(상동교),2023.11.13,75.75
정읍시(상동교),2023.11.14,75.5
정읍시(상동교),2023.11.15,75
정읍시(상동교),2023.11.16,75.46
정읍시(상동교),2023.11.17,73.46
정읍시(상동교),2023.11.18,73.08
정읍시(상동교),2023.11.19,72.25
정읍시(상동교),2023.11.20,72
정읍시(상동교),2023.11.21,71
정읍시(상동교),2023.11.22,70
정읍시(상동교),2023.11.23,68.71
정읍시(상동교),2023.11.24,67.88
정읍시(상동교),2023.11.25,67.88
정읍시(상동교),2023.11.26,67.25
정읍시(상동교),2023.11.27,67
정읍시(상동교),2023.11.28,66.25
정읍시(상동교),2023.11.29,65.92
정읍시(상동교),2023.11.30,65.58
정읍시(상동교),2023.12.01,65.88
정읍시(상동교),2023.12.02,65.04
정읍시(상동교),2023.12.03,64.96
정읍시(상동교),2023.12.04,65
정읍시(상동교),2023.12.05,65
정읍시(상동교),2023.12.06,64.54
정읍시(상동교),2023.12.07,64.92
정읍시(상동교),2023.12.08,65
정읍시(상동교),2023.12.09,68.79
정읍시(상동교),2023.12.10,67.42
정읍시(상동교),2023.12.11,70.88
정읍시(상동교),2023.12.12,78.33
정읍시(상동교),2023.12.13,86.33
정읍시(상동교),2023.12.14,87.21
정읍시(상동교),2023.12.15,136.29
정읍시(상동교),2023.12.16,137
정읍시(상동교),2023.12.17,112.63
정읍시(상동교),2023.12.18,105.63
정읍시(상동교),2023.12.19,100.29
정읍시(상동교),2023.12.20,95.83
정읍시(상동교),2023.12.21,92.33
정읍시(상동교),2023.12.22,87.63
정읍시(상동교),2023.12.23,84.5
정읍시(상동교),2023.12.24,83.21
정읍시(상동교),2023.12.25,82.63
정읍시(상동교),2023.12.26,81.5
정읍시(상동교),2023.12.27,81.88
정읍시(상동교),2023.12.28,83.79
정읍시(상동교),2023.12.29,85.71
정읍시(상동교),2023.12.30,86
정읍시(상동교),2023.12.31,89.08
정읍시(상동교),2024.01.01,91.79
정읍시(상동교),2024.01.02,89.88
정읍시(상동교),2024.01.03,89
정읍시(상동교),2024.01.04,87
정읍시(상동교),2024.01.05,83.21
정읍시(상동교),2024.01.06,81.42
정읍시(상동교),2024.01.07,79.71
정읍시(상동교),2024.01.08,79
정읍시(상동교),2024.01.09,77.54
정읍시(상동교),2024.01.10,78.46
정읍시(상동교),2024.01.11,77.5
