측정소명,년/월/일,수위(cm)
정읍시(정읍교),2022.10.17,166
정읍시(정읍교),2022.10.18,165
정읍시(정읍교),2022.10.19,165
정읍시(정읍교),2022.10.20,165
정읍시(정읍교),2022.10.21,165
정읍시(정읍교),2022.10.22,165.46
정읍시(정읍교),2022.10.23,166
정읍시(정읍교),2022.10.24,166
정읍시(정읍교),2022.10.25,165
정읍시(정읍교),2022.10.26,129.67
정읍시(정읍교),2022.10.27,128
정읍시(정읍교),2022.10.28,127.54
정읍시(정읍교),2022.10.29,127
정읍시(정읍교),2022.10.30,127.08
정읍시(정읍교),2022.10.31,128
정읍시(정읍교),2022.11.01,131
정읍시(정읍교),2022.11.02,130
정읍시(정읍교),2022.11.03,130
정읍시(정읍교),2022.11.04,131
정읍시(정읍교),2022.11.05,128
정읍시(정읍교),2022.11.06,128
정읍시(정읍교),2022.11.07,128
정읍시(정읍교),2022.11.08,127.63
정읍시(정읍교),2022.11.09,127
정읍시(정읍교),2022.11.10,128
정읍시(정읍교),2022.11.11,121.71
정읍시(정읍교),2022.11.12,97.5
정읍시(정읍교),2022.11.13,150.58
정읍시(정읍교),2022.11.14,138
정읍시(정읍교),2022.11.15,132
정읍시(정읍교),2022.11.16,131
정읍시(정읍교),2022.11.17,131
정읍시(정읍교),2022.11.18,131
정읍시(정읍교),2022.11.22,98
정읍시(정읍교),2022.11.23,97
정읍시(정읍교),2022.11.24,97
정읍시(정읍교),2022.11.25,97
정읍시(정읍교),2022.11.26,96
정읍시(정읍교),2022.11.27,96
정읍시(정읍교),2022.11.28,96
정읍시(정읍교),2022.11.29,104
정읍시(정읍교),2022.11.30,113
정읍시(정읍교),2022.12.01,102
정읍시(정읍교),2022.12.02,99
정읍시(정읍교),2022.12.03,99
정읍시(정읍교),2022.12.04,98.42
정읍시(정읍교),2022.12.05,98
정읍시(정읍교),2022.12.06,97
정읍시(정읍교),2022.12.07,97
정읍시(정읍교),2022.12.08,79
정읍시(정읍교),2022.12.09,74
정읍시(정읍교),2022.12.10,73
정읍시(정읍교),2022.12.11,72.46
정읍시(정읍교),2022.12.12,72
정읍시(정읍교),2022.12.13,75
정읍시(정읍교),2022.12.14,91.33
정읍시(정읍교),2022.12.15,96
정읍시(정읍교),2022.12.16,105
정읍시(정읍교),2022.12.17,115.42
정읍시(정읍교),2022.12.18,124.29
정읍시(정읍교),2022.12.19,128
정읍시(정읍교),2022.12.20,129
정읍시(정읍교),2022.12.21,130
정읍시(정읍교),2022.12.22,131
정읍시(정읍교),2022.12.23,136
정읍시(정읍교),2022.12.24,136.63
정읍시(정읍교),2022.12.25,137
정읍시(정읍교),2022.12.26,137
정읍시(정읍교),2022.12.27,137
정읍시(정읍교),2022.12.28,138
정읍시(정읍교),2022.12.29,138
정읍시(정읍교),2022.12.30,138
정읍시(정읍교),2022.12.31,138
정읍시(정읍교),2023.01.01,138.75
정읍시(정읍교),2023.01.02,139
정읍시(정읍교),2023.01.03,137.92
정읍시(정읍교),2023.01.04,137
정읍시(정읍교),2023.01.05,137
정읍시(정읍교),2023.01.06,137
정읍시(정읍교),2023.01.07,143.38
정읍시(정읍교),2023.01.08,146.46
정읍시(정읍교),2023.01.09,145
정읍시(정읍교),2023.01.10,145
정읍시(정읍교),2023.01.11,147
정읍시(정읍교),2023.01.12,148
정읍시(정읍교),2023.01.13,136
정읍시(정읍교),2023.01.14,156.21
정읍시(정읍교),2023.01.15,142.21
정읍시(정읍교),2023.01.16,140
정읍시(정읍교),2023.01.17,137
정읍시(정읍교),2023.01.18,135
정읍시(정읍교),2023.01.19,134
정읍시(정읍교),2023.01.20,132
정읍시(정읍교),2023.01.21,129.54
정읍시(정읍교),2023.01.22,129
정읍시(정읍교),2023.01.23,128.08
정읍시(정읍교),2023.01.24,127
정읍시(정읍교),2023.01.25,127
정읍시(정읍교),2023.01.26,111
정읍시(정읍교),2023.01.27,92
정읍시(정읍교),2023.01.28,85.17
정읍시(정읍교),2023.01.29,90.25
정읍시(정읍교),2023.01.30,98.04
정읍시(정읍교),2023.01.31,91.58
정읍시(정읍교),2023.02.01,84
정읍시(정읍교),2023.02.02,79
정읍시(정읍교),2023.02.03,81
정읍시(정읍교),2023.02.04,77.58
정읍시(정읍교),2023.02.05,77
정읍시(정읍교),2023.02.06,77
정읍시(정읍교),2023.02.07,77
정읍시(정읍교),2023.02.08,77
정읍시(정읍교),2023.02.09,77
정읍시(정읍교),2023.02.10,75
정읍시(정읍교),2023.02.11,77.96
정읍시(정읍교),2023.02.12,78
정읍시(정읍교),2023.02.13,78
정읍시(정읍교),2023.02.14,77
정읍시(정읍교),2023.02.15,76
정읍시(정읍교),2023.02.16,76
정읍시(정읍교),2023.02.17,76
정읍시(정읍교),2023.02.18,76.79
정읍시(정읍교),2023.02.19,77.67
정읍시(정읍교),2023.02.20,78
정읍시(정읍교),2023.02.21,78
정읍시(정읍교),2023.02.22,79
정읍시(정읍교),2023.02.23,80
정읍시(정읍교),2023.02.24,92
정읍시(정읍교),2023.02.25,120.21
정읍시(정읍교),2023.02.26,128.79
정읍시(정읍교),2023.02.27,130
정읍시(정읍교),2023.02.28,130.63
정읍시(정읍교),2023.03.01,130
정읍시(정읍교),2023.03.02,130
정읍시(정읍교),2023.03.03,131
정읍시(정읍교),2023.03.04,129.04
정읍시(정읍교),2023.03.05,129
정읍시(정읍교),2023.03.06,129
정읍시(정읍교),2023.03.07,129
정읍시(정읍교),2023.03.08,128
정읍시(정읍교),2023.03.09,142
정읍시(정읍교),2023.03.10,122
정읍시(정읍교),2023.03.11,124.75
정읍시(정읍교),2023.03.12,137.71
정읍시(정읍교),2023.03.13,145
정읍시(정읍교),2023.03.14,133
정읍시(정읍교),2023.03.15,128
정읍시(정읍교),2023.03.17,129
정읍시(정읍교),2023.03.18,129
정읍시(정읍교),2023.03.19,129.46
정읍시(정읍교),2023.03.20,130
정읍시(정읍교),2023.03.21,129.46
정읍시(정읍교),2023.03.22,128
정읍시(정읍교),2023.03.23,127
정읍시(정읍교),2023.03.24,139
정읍시(정읍교),2023.03.25,132
정읍시(정읍교),2023.03.26,132
정읍시(정읍교),2023.03.27,132
정읍시(정읍교),2023.03.28,126.96
정읍시(정읍교),2023.03.29,125.46
정읍시(정읍교),2023.03.30,125
정읍시(정읍교),2023.03.31,140
정읍시(정읍교),2023.04.01,148.38
정읍시(정읍교),2023.04.02,149
정읍시(정읍교),2023.04.04,146
정읍시(정읍교),2023.04.05,146.58
정읍시(정읍교),2023.04.06,155
정읍시(정읍교),2023.04.07,139
정읍시(정읍교),2023.04.08,163
정읍시(정읍교),2023.04.09,162.58
정읍시(정읍교),2023.04.10,162
정읍시(정읍교),2023.04.11,159
정읍시(정읍교),2023.04.12,158
정읍시(정읍교),2023.04.13,157
정읍시(정읍교),2023.04.14,157
정읍시(정읍교),2023.04.15,157.54
정읍시(정읍교),2023.04.16,158
정읍시(정읍교),2023.04.17,158
정읍시(정읍교),2023.04.18,157
정읍시(정읍교),2023.04.19,154.5
정읍시(정읍교),2023.04.20,155
정읍시(정읍교),2023.04.21,155
정읍시(정읍교),2023.04.22,118.54
정읍시(정읍교),2023.04.23,129.54
정읍시(정읍교),2023.04.24,155
정읍시(정읍교),2023.04.25,159
정읍시(정읍교),2023.04.26,143
정읍시(정읍교),2023.04.27,139
정읍시(정읍교),2023.04.28,136
정읍시(정읍교),2023.04.29,135.83
정읍시(정읍교),2023.04.30,148.25
정읍시(정읍교),2023.05.01,142
정읍시(정읍교),2023.05.02,133.38
정읍시(정읍교),2023.05.03,127.92
정읍시(정읍교),2023.05.04,132
정읍시(정읍교),2023.05.05,163.67
정읍시(정읍교),2023.05.06,179.67
정읍시(정읍교),2023.05.07,175
정읍시(정읍교),2023.05.08,175
정읍시(정읍교),2023.05.09,169.42
정읍시(정읍교),2023.05.10,168
정읍시(정읍교),2023.05.11,166
정읍시(정읍교),2023.05.12,157.75
정읍시(정읍교),2023.05.13,145.08
정읍시(정읍교),2023.05.14,165.71
정읍시(정읍교),2023.05.15,166
정읍시(정읍교),2023.05.16,165.92
정읍시(정읍교),2023.05.17,166.46
정읍시(정읍교),2023.05.18,166.46
정읍시(정읍교),2023.05.19,168
정읍시(정읍교),2023.05.20,166.92
정읍시(정읍교),2023.05.21,166
정읍시(정읍교),2023.05.22,166
정읍시(정읍교),2023.05.23,166
정읍시(정읍교),2023.05.24,166
정읍시(정읍교),2023.05.25,166
정읍시(정읍교),2023.05.26,166
정읍시(정읍교),2023.05.27,166.42
정읍시(정읍교),2023.05.28,171.42
정읍시(정읍교),2023.05.29,197.83
정읍시(정읍교),2023.05.30,178.5
정읍시(정읍교),2023.05.31,175
정읍시(정읍교),2023.06.01,171.92
정읍시(정읍교),2023.06.02,170.63
정읍시(정읍교),2023.06.03,169.17
정읍시(정읍교),2023.06.04,167.79
정읍시(정읍교),2023.06.05,167
정읍시(정읍교),2023.06.06,167.25
정읍시(정읍교),2023.06.07,168
정읍시(정읍교),2023.06.08,167
정읍시(정읍교),2023.06.09,166.58
정읍시(정읍교),2023.06.10,167.38
정읍시(정읍교),2023.06.11,169.33
정읍시(정읍교),2023.06.12,167.29
정읍시(정읍교),2023.06.13,163.75
정읍시(정읍교),2023.06.14,164.46
정읍시(정읍교),2023.06.15,166
정읍시(정읍교),2023.06.16,166
정읍시(정읍교),2023.06.17,166.79
정읍시(정읍교),2023.06.18,166.58
정읍시(정읍교),2023.06.19,166
정읍시(정읍교),2023.06.20,166
정읍시(정읍교),2023.06.21,168
정읍시(정읍교),2023.06.22,166
정읍시(정읍교),2023.06.23,165.25
정읍시(정읍교),2023.06.24,162.25
정읍시(정읍교),2023.06.25,169.63
정읍시(정읍교),2023.06.26,171
정읍시(정읍교),2023.06.27,172
정읍시(정읍교),2023.06.28,196
정읍시(정읍교),2023.06.29,189
정읍시(정읍교),2023.06.30,203
정읍시(정읍교),2023.07.01,185
정읍시(정읍교),2023.07.02,181.04
정읍시(정읍교),2023.07.03,179
정읍시(정읍교),2023.07.04,174
정읍시(정읍교),2023.07.05,184
정읍시(정읍교),2023.07.06,186
정읍시(정읍교),2023.07.07,191.08
정읍시(정읍교),2023.07.08,188.08
정읍시(정읍교),2023.07.09,185.63
정읍시(정읍교),2023.07.10,184
정읍시(정읍교),2023.07.11,177
정읍시(정읍교),2023.07.12,184
정읍시(정읍교),2023.07.13,181
정읍시(정읍교),2023.07.14,185
정읍시(정읍교),2023.07.15,248.83
정읍시(정읍교),2023.07.16,215
정읍시(정읍교),2023.07.17,202
정읍시(정읍교),2023.07.18,231.08
정읍시(정읍교),2023.07.19,230
정읍시(정읍교),2023.07.20,198
정읍시(정읍교),2023.07.21,179.88
정읍시(정읍교),2023.07.22,177.75
정읍시(정읍교),2023.07.23,190.46
정읍시(정읍교),2023.07.24,225
정읍시(정읍교),2023.07.25,211.21
정읍시(정읍교),2023.07.26,194.88
정읍시(정읍교),2023.07.27,191
정읍시(정읍교),2023.07.28,183
정읍시(정읍교),2023.07.29,177.71
정읍시(정읍교),2023.07.30,175
정읍시(정읍교),2023.07.31,175
정읍시(정읍교),2023.08.01,173
정읍시(정읍교),2023.08.02,170
정읍시(정읍교),2023.08.03,172
정읍시(정읍교),2023.08.04,168.58
정읍시(정읍교),2023.08.05,168
정읍시(정읍교),2023.08.06,167.17
정읍시(정읍교),2023.08.07,166
정읍시(정읍교),2023.08.08,172
정읍시(정읍교),2023.08.09,173.21
정읍시(정읍교),2023.08.10,175
정읍시(정읍교),2023.08.11,209
정읍시(정읍교),2023.08.12,180.5
정읍시(정읍교),2023.08.13,178.08
정읍시(정읍교),2023.08.14,177
정읍시(정읍교),2023.08.15,171.96
정읍시(정읍교),2023.08.16,170.08
정읍시(정읍교),2023.08.17,169
정읍시(정읍교),2023.08.18,168
정읍시(정읍교),2023.08.19,168
정읍시(정읍교),2023.08.20,167.04
정읍시(정읍교),2023.08.21,165
정읍시(정읍교),2023.08.22,164
정읍시(정읍교),2023.08.23,169
정읍시(정읍교),2023.08.24,187
정읍시(정읍교),2023.08.25,183
정읍시(정읍교),2023.08.26,169.79
정읍시(정읍교),2023.08.27,168.13
정읍시(정읍교),2023.08.28,167.92
정읍시(정읍교),2023.08.29,169
정읍시(정읍교),2023.08.30,171
정읍시(정읍교),2023.08.31,179
정읍시(정읍교),2023.09.01,169
정읍시(정읍교),2023.09.02,167.42
정읍시(정읍교),2023.09.03,167.08
정읍시(정읍교),2023.09.04,166
정읍시(정읍교),2023.09.05,165.79
정읍시(정읍교),2023.09.06,165.71
정읍시(정읍교),2023.09.07,165
정읍시(정읍교),2023.09.08,167
정읍시(정읍교),2023.09.09,165.92
정읍시(정읍교),2023.09.10,166
정읍시(정읍교),2023.09.11,166
정읍시(정읍교),2023.09.12,166
정읍시(정읍교),2023.09.13,166
정읍시(정읍교),2023.09.14,177
정읍시(정읍교),2023.09.15,171
정읍시(정읍교),2023.09.16,187.88
정읍시(정읍교),2023.09.17,184.5
정읍시(정읍교),2023.09.18,185
정읍시(정읍교),2023.09.19,174
정읍시(정읍교),2023.09.20,183.25
정읍시(정읍교),2023.09.21,199.21
정읍시(정읍교),2023.09.22,190
정읍시(정읍교),2023.09.23,181.54
정읍시(정읍교),2023.09.24,178.17
정읍시(정읍교),2023.09.25,174
정읍시(정읍교),2023.09.26,173
정읍시(정읍교),2023.09.27,172
정읍시(정읍교),2023.09.28,171.54
정읍시(정읍교),2023.09.29,171
정읍시(정읍교),2023.09.30,171.96
정읍시(정읍교),2023.10.01,170.58
정읍시(정읍교),2023.10.02,170
정읍시(정읍교),2023.10.03,170
정읍시(정읍교),2023.10.04,169.21
정읍시(정읍교),2023.10.05,168
정읍시(정읍교),2023.10.06,165.83
정읍시(정읍교),2023.10.07,165.33
정읍시(정읍교),2023.10.08,164.17
정읍시(정읍교),2023.10.09,164
정읍시(정읍교),2023.10.10,163.25
정읍시(정읍교),2023.10.11,162.58
정읍시(정읍교),2023.10.12,161
정읍시(정읍교),2023.10.13,159.42
정읍시(정읍교),2023.10.14,159
정읍시(정읍교),2023.10.15,159
정읍시(정읍교),2023.10.16,158.54
정읍시(정읍교),2023.10.17,156.54
정읍시(정읍교),2023.10.18,155.92
정읍시(정읍교),2023.10.19,155
정읍시(정읍교),2023.10.20,157.33
정읍시(정읍교),2023.10.21,158
정읍시(정읍교),2023.10.22,155
정읍시(정읍교),2023.10.23,153.58
정읍시(정읍교),2023.10.24,153
정읍시(정읍교),2023.10.25,153
정읍시(정읍교),2023.10.26,152.67
정읍시(정읍교),2023.10.27,164.42
정읍시(정읍교),2023.10.28,159.46
정읍시(정읍교),2023.10.29,154.54
정읍시(정읍교),2023.10.30,154
정읍시(정읍교),2023.10.31,147.75
정읍시(정읍교),2023.11.01,142.21
정읍시(정읍교),2023.11.02,141
정읍시(정읍교),2023.11.03,141
정읍시(정읍교),2023.11.04,142.67
정읍시(정읍교),2023.11.05,150.83
정읍시(정읍교),2023.11.06,151
정읍시(정읍교),2023.11.07,162.83
정읍시(정읍교),2023.11.08,161
정읍시(정읍교),2023.11.09,158
정읍시(정읍교),2023.11.10,174
정읍시(정읍교),2023.11.11,164.83
정읍시(정읍교),2023.11.12,164.54
정읍시(정읍교),2023.11.13,160.67
정읍시(정읍교),2023.11.14,160.67
정읍시(정읍교),2023.11.15,160
정읍시(정읍교),2023.11.16,163.21
정읍시(정읍교),2023.11.17,170.13
정읍시(정읍교),2023.11.18,170.33
정읍시(정읍교),2023.11.19,168.38
정읍시(정읍교),2023.11.20,165
정읍시(정읍교),2023.11.21,165
정읍시(정읍교),2023.11.22,164.13
정읍시(정읍교),2023.11.23,162.29
정읍시(정읍교),2023.11.24,163.83
정읍시(정읍교),2023.11.25,163.42
정읍시(정읍교),2023.11.26,161.88
정읍시(정읍교),2023.11.27,161
정읍시(정읍교),2023.11.28,160
정읍시(정읍교),2023.11.29,159.04
정읍시(정읍교),2023.11.30,158
정읍시(정읍교),2023.12.01,157.96
정읍시(정읍교),2023.12.02,157
정읍시(정읍교),2023.12.03,156.21
정읍시(정읍교),2023.12.04,156
정읍시(정읍교),2023.12.05,155.29
정읍시(정읍교),2023.12.06,154.25
정읍시(정읍교),2023.12.07,154
정읍시(정읍교),2023.12.08,154
정읍시(정읍교),2023.12.09,154.46
정읍시(정읍교),2023.12.10,156
정읍시(정읍교),2023.12.11,160.46
정읍시(정읍교),2023.12.12,168.79
