측정소명,년/월/일,수위(cm)
정읍시(거산교),2022.06.25,207.21
정읍시(거산교),2022.06.26,206.92
정읍시(거산교),2022.06.27,202.63
정읍시(거산교),2022.06.28,233.54
정읍시(거산교),2022.06.29,240.21
정읍시(거산교),2022.06.30,235.5
정읍시(거산교),2022.07.01,231.71
정읍시(거산교),2022.07.02,230.83
정읍시(거산교),2022.07.03,240.29
정읍시(거산교),2022.07.04,254.71
정읍시(거산교),2022.07.06,248.38
정읍시(거산교),2022.07.07,247.5
정읍시(거산교),2022.07.08,252.79
정읍시(거산교),2022.07.09,245.33
정읍시(거산교),2022.07.10,244.96
정읍시(거산교),2022.07.11,265.42
정읍시(거산교),2022.07.12,249.75
정읍시(거산교),2022.07.13,217.29
정읍시(거산교),2022.07.14,224.13
정읍시(거산교),2022.07.15,206.29
정읍시(거산교),2022.07.16,203.29
정읍시(거산교),2022.07.17,208.5
정읍시(거산교),2022.07.18,217.83
정읍시(거산교),2022.07.19,209.17
정읍시(거산교),2022.07.20,199.58
정읍시(거산교),2022.07.22,202.67
정읍시(거산교),2022.07.23,239.71
정읍시(거산교),2022.07.24,234.04
정읍시(거산교),2022.07.25,223.5
정읍시(거산교),2022.07.26,213.33
정읍시(거산교),2022.07.27,202.63
정읍시(거산교),2022.07.28,238.46
정읍시(거산교),2022.07.29,235.54
정읍시(거산교),2022.07.30,238.96
정읍시(거산교),2022.07.31,251.71
정읍시(거산교),2022.08.01,230.71
정읍시(거산교),2022.08.02,213.46
정읍시(거산교),2022.08.03,210.17
정읍시(거산교),2022.08.04,258.04
정읍시(거산교),2022.08.05,241.83
정읍시(거산교),2022.08.06,238.17
정읍시(거산교),2022.08.07,258.63
정읍시(거산교),2022.08.08,270.04
정읍시(거산교),2022.08.09,255.33
정읍시(거산교),2022.08.10,246.67
정읍시(거산교),2022.08.11,244.29
정읍시(거산교),2022.08.12,208.25
정읍시(거산교),2022.08.13,219
정읍시(거산교),2022.08.14,198.75
정읍시(거산교),2022.08.15,177.21
정읍시(거산교),2022.08.16,224.58
정읍시(거산교),2022.08.17,236.08
정읍시(거산교),2022.08.18,221
정읍시(거산교),2022.08.19,250.04
정읍시(거산교),2022.08.20,246.63
정읍시(거산교),2022.08.21,264.29
정읍시(거산교),2022.08.22,271.42
정읍시(거산교),2022.08.24,239.96
정읍시(거산교),2022.08.25,235.25
정읍시(거산교),2022.08.29,247.63
정읍시(거산교),2022.08.30,259.92
정읍시(거산교),2022.09.01,243.42
정읍시(거산교),2022.09.02,254.42
정읍시(거산교),2022.09.03,251.92
정읍시(거산교),2022.09.04,194.54
정읍시(거산교),2022.09.05,175.88
정읍시(거산교),2022.09.06,241.42
정읍시(거산교),2022.09.07,250.58
정읍시(거산교),2022.09.08,223.58
정읍시(거산교),2022.09.09,205.67
정읍시(거산교),2022.09.10,198.79
정읍시(거산교),2022.09.11,198.36
정읍시(거산교),2022.09.12,
정읍시(거산교),2022.09.13,201.5
정읍시(거산교),2022.09.14,195.83
정읍시(거산교),2022.09.16,195.5
정읍시(거산교),2022.09.17,210.5
정읍시(거산교),2022.09.18,212.21
정읍시(거산교),2022.09.19,219.33
정읍시(거산교),2022.09.20,220.29
정읍시(거산교),2022.09.21,221.75
정읍시(거산교),2022.09.22,234.21
정읍시(거산교),2022.09.23,244.63
정읍시(거산교),2022.09.24,246.88
정읍시(거산교),2022.09.25,250.25
정읍시(거산교),2022.09.26,245
정읍시(거산교),2022.09.27,238
정읍시(거산교),2022.09.28,261
정읍시(거산교),2022.09.29,232
정읍시(거산교),2022.09.30,177
정읍시(거산교),2022.10.01,163.08
정읍시(거산교),2022.10.02,165.29
정읍시(거산교),2022.10.03,165.38
정읍시(거산교),2022.10.04,151
정읍시(거산교),2022.10.05,167.29
정읍시(거산교),2022.10.06,161.71
정읍시(거산교),2022.10.07,167
정읍시(거산교),2022.10.08,161.17
정읍시(거산교),2022.10.09,163.29
정읍시(거산교),2022.10.10,162.54
정읍시(거산교),2022.10.11,174
정읍시(거산교),2022.10.12,176
정읍시(거산교),2022.10.13,150
정읍시(거산교),2022.10.14,167
정읍시(거산교),2022.10.15,161.08
정읍시(거산교),2022.10.16,159.96
정읍시(거산교),2022.10.17,176
정읍시(거산교),2022.10.18,148
정읍시(거산교),2022.10.19,158.63
정읍시(거산교),2022.10.20,161
정읍시(거산교),2022.10.21,151
정읍시(거산교),2022.10.22,159.88
정읍시(거산교),2022.10.23,161.46
정읍시(거산교),2022.10.24,153
정읍시(거산교),2022.10.25,162
정읍시(거산교),2022.10.26,161.38
정읍시(거산교),2022.10.27,158.29
정읍시(거산교),2022.10.28,156.92
정읍시(거산교),2022.10.29,161.67
정읍시(거산교),2022.10.30,158.13
정읍시(거산교),2022.10.31,147
정읍시(거산교),2022.11.01,170
정읍시(거산교),2022.11.02,148
정읍시(거산교),2022.11.03,146
정읍시(거산교),2022.11.04,176
정읍시(거산교),2022.11.05,154.88
정읍시(거산교),2022.11.06,159.42
정읍시(거산교),2022.11.07,164.96
정읍시(거산교),2022.11.08,164.25
정읍시(거산교),2022.11.09,155
정읍시(거산교),2022.11.10,174
정읍시(거산교),2022.11.11,161.92
정읍시(거산교),2022.11.12,157.67
정읍시(거산교),2022.11.13,171.17
정읍시(거산교),2022.11.14,165
정읍시(거산교),2022.11.15,167
정읍시(거산교),2022.11.16,181
정읍시(거산교),2022.11.17,159.46
정읍시(거산교),2022.11.18,168
정읍시(거산교),2022.11.22,176
정읍시(거산교),2022.11.23,176
정읍시(거산교),2022.11.24,175
정읍시(거산교),2022.11.25,172
정읍시(거산교),2022.11.26,160.13
정읍시(거산교),2022.11.27,156.38
정읍시(거산교),2022.11.28,155
정읍시(거산교),2022.11.29,164
정읍시(거산교),2022.11.30,152
정읍시(거산교),2022.12.01,163
정읍시(거산교),2022.12.02,148
정읍시(거산교),2022.12.03,156.54
정읍시(거산교),2022.12.04,156.13
정읍시(거산교),2022.12.05,149
정읍시(거산교),2022.12.06,177
정읍시(거산교),2022.12.07,175
정읍시(거산교),2022.12.08,148
정읍시(거산교),2022.12.09,150
정읍시(거산교),2022.12.10,158
정읍시(거산교),2022.12.11,160.08
정읍시(거산교),2022.12.12,175
정읍시(거산교),2022.12.13,161
정읍시(거산교),2022.12.14,159.42
정읍시(거산교),2022.12.15,166
정읍시(거산교),2022.12.16,150
정읍시(거산교),2022.12.17,153.71
정읍시(거산교),2022.12.18,159.46
정읍시(거산교),2022.12.19,177
정읍시(거산교),2022.12.20,158
정읍시(거산교),2022.12.21,159
정읍시(거산교),2022.12.22,150
정읍시(거산교),2022.12.23,151
정읍시(거산교),2022.12.24,157.38
정읍시(거산교),2022.12.25,152.42
정읍시(거산교),2022.12.26,148
정읍시(거산교),2022.12.27,147
정읍시(거산교),2022.12.28,153
정읍시(거산교),2022.12.29,155.17
정읍시(거산교),2022.12.30,153.75
정읍시(거산교),2022.12.31,156.5
정읍시(거산교),2023.01.01,155.54
정읍시(거산교),2023.01.02,156.46
정읍시(거산교),2023.01.03,152.67
정읍시(거산교),2023.01.04,155.25
정읍시(거산교),2023.01.05,157
정읍시(거산교),2023.01.06,148
정읍시(거산교),2023.01.07,160.5
정읍시(거산교),2023.01.08,158.46
정읍시(거산교),2023.01.09,156
정읍시(거산교),2023.01.10,154
정읍시(거산교),2023.01.11,147
정읍시(거산교),2023.01.12,148
정읍시(거산교),2023.01.13,161
정읍시(거산교),2023.01.14,166.46
정읍시(거산교),2023.01.15,165.13
정읍시(거산교),2023.01.16,151
정읍시(거산교),2023.01.17,149
정읍시(거산교),2023.01.18,175
정읍시(거산교),2023.01.19,176
정읍시(거산교),2023.01.20,176
정읍시(거산교),2023.01.21,156.5
정읍시(거산교),2023.01.22,155.29
정읍시(거산교),2023.01.23,151.75
정읍시(거산교),2023.01.24,156.08
정읍시(거산교),2023.01.25,150
정읍시(거산교),2023.01.26,138
정읍시(거산교),2023.01.27,151
정읍시(거산교),2023.01.28,152.83
정읍시(거산교),2023.01.29,153.04
정읍시(거산교),2023.01.30,150.46
정읍시(거산교),2023.01.31,152.83
정읍시(거산교),2023.02.01,176
정읍시(거산교),2023.02.02,151
정읍시(거산교),2023.02.03,146
정읍시(거산교),2023.02.04,149.92
정읍시(거산교),2023.02.05,154.67
정읍시(거산교),2023.02.06,155
정읍시(거산교),2023.02.07,146
정읍시(거산교),2023.02.08,145
정읍시(거산교),2023.02.09,146
정읍시(거산교),2023.02.10,144
정읍시(거산교),2023.02.11,150.13
정읍시(거산교),2023.02.12,153.67
정읍시(거산교),2023.02.13,159
정읍시(거산교),2023.02.14,146
정읍시(거산교),2023.02.15,145
정읍시(거산교),2023.02.16,144
정읍시(거산교),2023.02.17,175
정읍시(거산교),2023.02.18,145.13
정읍시(거산교),2023.02.19,153.46
정읍시(거산교),2023.02.20,155
정읍시(거산교),2023.02.21,145
정읍시(거산교),2023.02.22,144
정읍시(거산교),2023.02.23,162
정읍시(거산교),2023.02.24,163
정읍시(거산교),2023.02.25,149.75
정읍시(거산교),2023.02.26,149.46
정읍시(거산교),2023.02.27,144
정읍시(거산교),2023.02.28,152.08
정읍시(거산교),2023.03.01,151.88
정읍시(거산교),2023.03.02,147
정읍시(거산교),2023.03.03,145
정읍시(거산교),2023.03.04,149.54
정읍시(거산교),2023.03.05,149.29
정읍시(거산교),2023.03.06,144
정읍시(거산교),2023.03.07,145
정읍시(거산교),2023.03.08,146
정읍시(거산교),2023.03.09,156
정읍시(거산교),2023.03.10,176
정읍시(거산교),2023.03.11,149.58
정읍시(거산교),2023.03.12,155.63
정읍시(거산교),2023.03.13,147
정읍시(거산교),2023.03.14,176
정읍시(거산교),2023.03.15,148
정읍시(거산교),2023.03.17,144
정읍시(거산교),2023.03.18,151.5
정읍시(거산교),2023.03.19,148.75
정읍시(거산교),2023.03.20,144
정읍시(거산교),2023.03.21,149.17
정읍시(거산교),2023.03.22,145
정읍시(거산교),2023.03.23,146
정읍시(거산교),2023.03.24,147
정읍시(거산교),2023.03.25,152
정읍시(거산교),2023.03.26,152.25
정읍시(거산교),2023.03.27,160
정읍시(거산교),2023.03.28,150.96
정읍시(거산교),2023.03.29,151.5
정읍시(거산교),2023.03.30,146
정읍시(거산교),2023.03.31,152
정읍시(거산교),2023.04.01,150.25
정읍시(거산교),2023.04.02,152.13
정읍시(거산교),2023.04.04,145
정읍시(거산교),2023.04.05,163.33
정읍시(거산교),2023.04.06,184
정읍시(거산교),2023.04.07,241
정읍시(거산교),2023.04.08,289.04
정읍시(거산교),2023.04.09,288.54
정읍시(거산교),2023.04.10,286
정읍시(거산교),2023.04.11,212
정읍시(거산교),2023.04.12,173
정읍시(거산교),2023.04.13,191.21
정읍시(거산교),2023.04.14,212.54
정읍시(거산교),2023.04.15,246.63
정읍시(거산교),2023.04.16,284.67
정읍시(거산교),2023.04.17,287
정읍시(거산교),2023.04.18,272
정읍시(거산교),2023.04.19,274.13
정읍시(거산교),2023.04.20,278
정읍시(거산교),2023.04.21,267
정읍시(거산교),2023.04.22,276.79
정읍시(거산교),2023.04.23,282.92
정읍시(거산교),2023.04.24,286
정읍시(거산교),2023.04.25,205
정읍시(거산교),2023.04.26,162
정읍시(거산교),2023.04.27,178
정읍시(거산교),2023.04.28,176
정읍시(거산교),2023.04.29,170
정읍시(거산교),2023.04.30,168.38
정읍시(거산교),2023.05.01,177
정읍시(거산교),2023.05.02,162.75
정읍시(거산교),2023.05.03,158.42
정읍시(거산교),2023.05.04,189
정읍시(거산교),2023.05.05,181.21
정읍시(거산교),2023.05.06,195.04
정읍시(거산교),2023.05.07,215.13
정읍시(거산교),2023.05.08,207
정읍시(거산교),2023.05.09,185.96
정읍시(거산교),2023.05.10,172
정읍시(거산교),2023.05.11,270
정읍시(거산교),2023.05.12,267.96
정읍시(거산교),2023.05.13,255.29
정읍시(거산교),2023.05.14,256.04
정읍시(거산교),2023.05.15,246
정읍시(거산교),2023.05.16,263.96
정읍시(거산교),2023.05.17,267.54
정읍시(거산교),2023.05.18,268.21
정읍시(거산교),2023.05.19,254.67
정읍시(거산교),2023.05.20,245.96
정읍시(거산교),2023.05.21,242.38
정읍시(거산교),2023.05.22,247
정읍시(거산교),2023.05.23,233
정읍시(거산교),2023.05.24,238.46
정읍시(거산교),2023.05.25,237.29
정읍시(거산교),2023.05.26,234
정읍시(거산교),2023.05.27,226.5
정읍시(거산교),2023.05.28,230.42
정읍시(거산교),2023.05.29,260.88
정읍시(거산교),2023.05.30,278.17
정읍시(거산교),2023.05.31,245
정읍시(거산교),2023.06.01,255.88
정읍시(거산교),2023.06.02,229.5
정읍시(거산교),2023.06.03,218.54
정읍시(거산교),2023.06.04,232.25
정읍시(거산교),2023.06.05,235
정읍시(거산교),2023.06.06,256.88
정읍시(거산교),2023.06.07,257
정읍시(거산교),2023.06.08,247.54
정읍시(거산교),2023.06.09,245.63
정읍시(거산교),2023.06.10,258.08
정읍시(거산교),2023.06.11,287.42
정읍시(거산교),2023.06.12,273.58
정읍시(거산교),2023.06.13,272.83
정읍시(거산교),2023.06.14,265.71
정읍시(거산교),2023.06.15,270
정읍시(거산교),2023.06.16,263
정읍시(거산교),2023.06.17,265.63
정읍시(거산교),2023.06.18,265.25
정읍시(거산교),2023.06.19,269
정읍시(거산교),2023.06.20,261
정읍시(거산교),2023.06.21,270
정읍시(거산교),2023.06.22,262
정읍시(거산교),2023.06.23,237.88
정읍시(거산교),2023.06.24,213.46
정읍시(거산교),2023.06.25,203.29
정읍시(거산교),2023.06.26,157
정읍시(거산교),2023.06.27,163
정읍시(거산교),2023.06.28,231
정읍시(거산교),2023.06.29,231
정읍시(거산교),2023.06.30,316
정읍시(거산교),2023.07.01,238.38
정읍시(거산교),2023.07.02,205.29
정읍시(거산교),2023.07.03,233
정읍시(거산교),2023.07.04,192
정읍시(거산교),2023.07.05,213
정읍시(거산교),2023.07.06,210
정읍시(거산교),2023.07.07,263.33
정읍시(거산교),2023.07.08,229.13
정읍시(거산교),2023.07.09,239.13
정읍시(거산교),2023.07.10,234
정읍시(거산교),2023.07.11,297
정읍시(거산교),2023.07.12,245
정읍시(거산교),2023.07.13,299
정읍시(거산교),2023.07.14,206
정읍시(거산교),2023.07.15,354.63
정읍시(거산교),2023.07.16,274.96
정읍시(거산교),2023.07.17,234
정읍시(거산교),2023.07.18,337.38
정읍시(거산교),2023.07.19,337
정읍시(거산교),2023.07.20,305
정읍시(거산교),2023.07.21,243.13
정읍시(거산교),2023.07.22,215.83
정읍시(거산교),2023.07.23,220
정읍시(거산교),2023.07.24,306
정읍시(거산교),2023.07.25,253.83
정읍시(거산교),2023.07.26,226.17
정읍시(거산교),2023.07.27,207
정읍시(거산교),2023.07.28,295
정읍시(거산교),2023.07.29,300.58
정읍시(거산교),2023.07.30,284.33
정읍시(거산교),2023.07.31,302
정읍시(거산교),2023.08.01,285
정읍시(거산교),2023.08.02,286
정읍시(거산교),2023.08.03,280
정읍시(거산교),2023.08.04,287.38
정읍시(거산교),2023.08.05,290.33
정읍시(거산교),2023.08.06,292.75
정읍시(거산교),2023.08.07,289
정읍시(거산교),2023.08.08,293
정읍시(거산교),2023.08.09,212.21
정읍시(거산교),2023.08.10,176
정읍시(거산교),2023.08.11,322
정읍시(거산교),2023.08.12,271.46
정읍시(거산교),2023.08.13,305.92
정읍시(거산교),2023.08.14,304
정읍시(거산교),2023.08.15,287.5
정읍시(거산교),2023.08.16,289.29
정읍시(거산교),2023.08.17,291
정읍시(거산교),2023.08.18,289
정읍시(거산교),2023.08.19,293.88
정읍시(거산교),2023.08.20,296.58
정읍시(거산교),2023.08.21,295
정읍시(거산교),2023.08.22,294
정읍시(거산교),2023.08.23,268
정읍시(거산교),2023.08.24,195
정읍시(거산교),2023.08.25,296
정읍시(거산교),2023.08.26,288.29
정읍시(거산교),2023.08.27,285.88
정읍시(거산교),2023.08.28,289.17
정읍시(거산교),2023.08.29,276
정읍시(거산교),2023.08.30,223
정읍시(거산교),2023.08.31,284
정읍시(거산교),2023.09.01,301
정읍시(거산교),2023.09.02,291
정읍시(거산교),2023.09.03,286
정읍시(거산교),2023.09.04,277
정읍시(거산교),2023.09.05,296.71
정읍시(거산교),2023.09.06,297.25
정읍시(거산교),2023.09.07,299
정읍시(거산교),2023.09.08,295
정읍시(거산교),2023.09.09,293.71
정읍시(거산교),2023.09.10,293.96
정읍시(거산교),2023.09.11,294
정읍시(거산교),2023.09.12,293
정읍시(거산교),2023.09.13,292
정읍시(거산교),2023.09.14,230
정읍시(거산교),2023.09.15,227
정읍시(거산교),2023.09.16,256.58
정읍시(거산교),2023.09.17,279.5
정읍시(거산교),2023.09.18,327
정읍시(거산교),2023.09.19,276.5
정읍시(거산교),2023.09.20,240.29
정읍시(거산교),2023.09.21,276.42
정읍시(거산교),2023.09.22,252
정읍시(거산교),2023.09.23,282.79
정읍시(거산교),2023.09.24,305.13
정읍시(거산교),2023.09.25,304
정읍시(거산교),2023.09.26,304
정읍시(거산교),2023.09.27,226
정읍시(거산교),2023.09.28,238.58
정읍시(거산교),2023.09.29,237.83
정읍시(거산교),2023.09.30,231.13
정읍시(거산교),2023.10.01,176.5
정읍시(거산교),2023.10.02,175.38
정읍시(거산교),2023.10.03,175.08
정읍시(거산교),2023.10.04,174.71
정읍시(거산교),2023.10.05,175
정읍시(거산교),2023.10.06,173.63
정읍시(거산교),2023.10.07,158.92
정읍시(거산교),2023.10.08,159.04
정읍시(거산교),2023.10.09,148
정읍시(거산교),2023.10.10,158.38
정읍시(거산교),2023.10.11,157.21
정읍시(거산교),2023.10.12,174
정읍시(거산교),2023.10.13,168.96
정읍시(거산교),2023.10.14,160.88
정읍시(거산교),2023.10.15,157
정읍시(거산교),2023.10.16,160.46
정읍시(거산교),2023.10.17,159.54
정읍시(거산교),2023.10.18,157.71
정읍시(거산교),2023.10.19,156.79
정읍시(거산교),2023.10.20,159.79
정읍시(거산교),2023.10.21,157.54
정읍시(거산교),2023.10.22,155.83
정읍시(거산교),2023.10.23,157.71
정읍시(거산교),2023.10.24,155
정읍시(거산교),2023.10.25,156.63
정읍시(거산교),2023.10.26,155.17
정읍시(거산교),2023.10.27,153.58
정읍시(거산교),2023.10.28,157.42
정읍시(거산교),2023.10.29,156.38
정읍시(거산교),2023.10.30,147
정읍시(거산교),2023.10.31,154.58
정읍시(거산교),2023.11.01,159.25
정읍시(거산교),2023.11.02,150
정읍시(거산교),2023.11.03,143
정읍시(거산교),2023.11.04,157
정읍시(거산교),2023.11.05,156.92
정읍시(거산교),2023.11.06,173
정읍시(거산교),2023.11.07,165.08
정읍시(거산교),2023.11.08,147
정읍시(거산교),2023.11.09,146
정읍시(거산교),2023.11.10,181
정읍시(거산교),2023.11.11,161.71
정읍시(거산교),2023.11.12,159.38
정읍시(거산교),2023.11.13,157.96
정읍시(거산교),2023.11.14,161.08
정읍시(거산교),2023.11.15,148
정읍시(거산교),2023.11.16,163.88
정읍시(거산교),2023.11.17,173.08
정읍시(거산교),2023.11.18,176.42
정읍시(거산교),2023.11.19,167.17
정읍시(거산교),2023.11.20,171
정읍시(거산교),2023.11.21,156
정읍시(거산교),2023.11.22,158.46
정읍시(거산교),2023.11.23,164.58
정읍시(거산교),2023.11.24,162.71
정읍시(거산교),2023.11.25,161
정읍시(거산교),2023.11.26,162.08
정읍시(거산교),2023.11.27,167
정읍시(거산교),2023.11.28,162.42
정읍시(거산교),2023.11.29,160.58
정읍시(거산교),2023.11.30,160.71
정읍시(거산교),2023.12.01,162.96
정읍시(거산교),2023.12.02,157
정읍시(거산교),2023.12.03,160.75
정읍시(거산교),2023.12.04,174
정읍시(거산교),2023.12.05,158.75
정읍시(거산교),2023.12.06,162.21
정읍시(거산교),2023.12.07,161.42
정읍시(거산교),2023.12.08,164
정읍시(거산교),2023.12.09,160.42
정읍시(거산교),2023.12.10,161.71
정읍시(거산교),2023.12.11,165
정읍시(거산교),2023.12.12,169.83
정읍시(거산교),2023.12.13,166.58
정읍시(거산교),2023.12.14,167.63
정읍시(거산교),2023.12.15,239.21
정읍시(거산교),2023.12.16,225
정읍시(거산교),2023.12.17,186.46
정읍시(거산교),2023.12.18,178.04
정읍시(거산교),2023.12.19,175.13
정읍시(거산교),2023.12.20,170
정읍시(거산교),2023.12.21,166.96
정읍시(거산교),2023.12.22,165.58
정읍시(거산교),2023.12.23,163
정읍시(거산교),2023.12.24,162.29
정읍시(거산교),2023.12.25,162.46
정읍시(거산교),2023.12.26,163.25
정읍시(거산교),2023.12.27,162.83
정읍시(거산교),2023.12.28,161.58
정읍시(거산교),2023.12.29,161.29
정읍시(거산교),2023.12.30,160.5
정읍시(거산교),2023.12.31,162.17
정읍시(거산교),2024.01.01,161.04
정읍시(거산교),2024.01.02,161.17
정읍시(거산교),2024.01.03,174
정읍시(거산교),2024.01.04,174
정읍시(거산교),2024.01.05,160.04
정읍시(거산교),2024.01.06,160.25
