측정소명,년/월/일,수위(cm)
정읍시(정우교),2022.08.29,167
정읍시(정우교),2022.08.30,163.08
정읍시(정우교),2022.09.01,163.08
정읍시(정우교),2022.09.02,160.83
정읍시(정우교),2022.09.03,128.13
정읍시(정우교),2022.09.04,126.83
정읍시(정우교),2022.09.05,140.38
정읍시(정우교),2022.09.06,217.46
정읍시(정우교),2022.09.07,164
정읍시(정우교),2022.09.08,165.21
정읍시(정우교),2022.09.09,166.38
정읍시(정우교),2022.09.10,164
정읍시(정우교),2022.09.11,162
정읍시(정우교),2022.09.12,
정읍시(정우교),2022.09.13,159.63
정읍시(정우교),2022.09.14,159.67
정읍시(정우교),2022.09.16,162.25
정읍시(정우교),2022.09.17,160.54
정읍시(정우교),2022.09.18,166.25
정읍시(정우교),2022.09.19,165.79
정읍시(정우교),2022.09.20,163.04
정읍시(정우교),2022.09.21,162.75
정읍시(정우교),2022.09.22,161.29
정읍시(정우교),2022.09.23,167.75
정읍시(정우교),2022.09.24,166.42
정읍시(정우교),2022.09.25,167
정읍시(정우교),2022.09.26,166
정읍시(정우교),2022.09.27,163
정읍시(정우교),2022.09.28,155
정읍시(정우교),2022.09.29,126
정읍시(정우교),2022.09.30,140
정읍시(정우교),2022.10.01,124.54
정읍시(정우교),2022.10.02,127.21
정읍시(정우교),2022.10.03,127.54
정읍시(정우교),2022.10.04,127
정읍시(정우교),2022.10.05,132.75
정읍시(정우교),2022.10.06,127.29
정읍시(정우교),2022.10.07,117
정읍시(정우교),2022.10.08,126.04
정읍시(정우교),2022.10.09,125.13
정읍시(정우교),2022.10.10,128.96
정읍시(정우교),2022.10.11,119
정읍시(정우교),2022.10.12,135
정읍시(정우교),2022.10.13,122
정읍시(정우교),2022.10.14,111
정읍시(정우교),2022.10.15,122.58
정읍시(정우교),2022.10.16,123.88
정읍시(정우교),2022.10.17,117
정읍시(정우교),2022.10.18,116
정읍시(정우교),2022.10.19,123.46
정읍시(정우교),2022.10.20,113
정읍시(정우교),2022.10.21,128
정읍시(정우교),2022.10.22,123.96
정읍시(정우교),2022.10.23,122
정읍시(정우교),2022.10.24,133
정읍시(정우교),2022.10.25,131
정읍시(정우교),2022.10.26,121.04
정읍시(정우교),2022.10.27,122.17
정읍시(정우교),2022.10.28,118
정읍시(정우교),2022.10.29,121.04
정읍시(정우교),2022.10.30,121.58
정읍시(정우교),2022.10.31,112
정읍시(정우교),2022.11.01,137
정읍시(정우교),2022.11.02,116
정읍시(정우교),2022.11.03,106
정읍시(정우교),2022.11.04,108
정읍시(정우교),2022.11.05,117.46
정읍시(정우교),2022.11.06,118.17
정읍시(정우교),2022.11.07,108.92
정읍시(정우교),2022.11.08,99.63
정읍시(정우교),2022.11.09,99
정읍시(정우교),2022.11.10,97
정읍시(정우교),2022.11.11,109.13
정읍시(정우교),2022.11.12,120.42
정읍시(정우교),2022.11.13,141.25
정읍시(정우교),2022.11.14,120
정읍시(정우교),2022.11.15,102
정읍시(정우교),2022.11.16,100
정읍시(정우교),2022.11.17,122.13
정읍시(정우교),2022.11.18,113
정읍시(정우교),2022.11.22,127
정읍시(정우교),2022.11.23,118
정읍시(정우교),2022.11.24,110
정읍시(정우교),2022.11.25,111
정읍시(정우교),2022.11.26,121.04
정읍시(정우교),2022.11.27,115.29
정읍시(정우교),2022.11.28,136
정읍시(정우교),2022.11.29,135
정읍시(정우교),2022.11.30,133
정읍시(정우교),2022.12.01,141
정읍시(정우교),2022.12.02,115
정읍시(정우교),2022.12.03,118.67
정읍시(정우교),2022.12.04,117.17
정읍시(정우교),2022.12.05,120
정읍시(정우교),2022.12.06,120
정읍시(정우교),2022.12.07,106
정읍시(정우교),2022.12.08,114
정읍시(정우교),2022.12.09,125
정읍시(정우교),2022.12.10,121.67
정읍시(정우교),2022.12.11,122.58
정읍시(정우교),2022.12.12,110
정읍시(정우교),2022.12.13,112
정읍시(정우교),2022.12.14,121.38
정읍시(정우교),2022.12.15,123
정읍시(정우교),2022.12.16,124
정읍시(정우교),2022.12.17,117.04
정읍시(정우교),2022.12.18,119.38
정읍시(정우교),2022.12.19,117
정읍시(정우교),2022.12.20,137
정읍시(정우교),2022.12.21,140
정읍시(정우교),2022.12.22,116
정읍시(정우교),2022.12.23,129
정읍시(정우교),2022.12.24,124.79
정읍시(정우교),2022.12.25,129.33
정읍시(정우교),2022.12.26,113
정읍시(정우교),2022.12.27,111
정읍시(정우교),2022.12.28,133
정읍시(정우교),2022.12.29,118.29
정읍시(정우교),2022.12.30,126.88
정읍시(정우교),2022.12.31,131.17
정읍시(정우교),2023.01.01,137
정읍시(정우교),2023.01.02,140.71
정읍시(정우교),2023.01.03,141.67
정읍시(정우교),2023.01.04,140.67
정읍시(정우교),2023.01.05,143
정읍시(정우교),2023.01.06,140
정읍시(정우교),2023.01.07,154.29
정읍시(정우교),2023.01.08,156.71
정읍시(정우교),2023.01.09,157
정읍시(정우교),2023.01.10,156
정읍시(정우교),2023.01.11,150
정읍시(정우교),2023.01.12,151
정읍시(정우교),2023.01.13,154
정읍시(정우교),2023.01.14,144.21
정읍시(정우교),2023.01.15,131.08
정읍시(정우교),2023.01.16,131
정읍시(정우교),2023.01.17,123
정읍시(정우교),2023.01.18,110
정읍시(정우교),2023.01.19,133
정읍시(정우교),2023.01.20,124
정읍시(정우교),2023.01.21,118.38
정읍시(정우교),2023.01.22,115.17
정읍시(정우교),2023.01.23,115.92
정읍시(정우교),2023.01.24,116.33
정읍시(정우교),2023.01.25,118
정읍시(정우교),2023.01.26,109
정읍시(정우교),2023.01.27,128
정읍시(정우교),2023.01.28,111.42
정읍시(정우교),2023.01.29,116.67
정읍시(정우교),2023.01.30,111.5
정읍시(정우교),2023.01.31,111
정읍시(정우교),2023.02.01,128
정읍시(정우교),2023.02.02,128
정읍시(정우교),2023.02.03,118
정읍시(정우교),2023.02.04,121.92
정읍시(정우교),2023.02.05,124.29
정읍시(정우교),2023.02.06,137
정읍시(정우교),2023.02.07,125
정읍시(정우교),2023.02.08,124
정읍시(정우교),2023.02.09,123
정읍시(정우교),2023.02.10,122
정읍시(정우교),2023.02.11,129
정읍시(정우교),2023.02.12,129.33
정읍시(정우교),2023.02.13,139
정읍시(정우교),2023.02.14,129
정읍시(정우교),2023.02.15,127
정읍시(정우교),2023.02.16,125
정읍시(정우교),2023.02.17,124
정읍시(정우교),2023.02.18,125.38
정읍시(정우교),2023.02.19,127.21
정읍시(정우교),2023.02.20,137
정읍시(정우교),2023.02.21,132
정읍시(정우교),2023.02.22,135
정읍시(정우교),2023.02.23,138
정읍시(정우교),2023.02.24,143
정읍시(정우교),2023.02.25,135.71
정읍시(정우교),2023.02.26,134
정읍시(정우교),2023.02.27,133
정읍시(정우교),2023.02.28,135.5
정읍시(정우교),2023.03.01,136.96
정읍시(정우교),2023.03.02,135
정읍시(정우교),2023.03.03,134
정읍시(정우교),2023.03.04,132.13
정읍시(정우교),2023.03.05,131.42
정읍시(정우교),2023.03.06,130
정읍시(정우교),2023.03.07,129
정읍시(정우교),2023.03.08,130
정읍시(정우교),2023.03.09,140
정읍시(정우교),2023.03.10,134
정읍시(정우교),2023.03.11,134.17
정읍시(정우교),2023.03.12,141.29
정읍시(정우교),2023.03.13,150
정읍시(정우교),2023.03.14,147
정읍시(정우교),2023.03.15,147
정읍시(정우교),2023.03.17,145
정읍시(정우교),2023.03.18,145.04
정읍시(정우교),2023.03.19,143.71
정읍시(정우교),2023.03.20,143
정읍시(정우교),2023.03.21,139.63
정읍시(정우교),2023.03.22,137
정읍시(정우교),2023.03.23,135
정읍시(정우교),2023.03.24,150
정읍시(정우교),2023.03.25,148.21
정읍시(정우교),2023.03.26,148.79
정읍시(정우교),2023.03.27,150
정읍시(정우교),2023.03.28,146.83
정읍시(정우교),2023.03.29,146.5
정읍시(정우교),2023.03.30,145
정읍시(정우교),2023.03.31,146
정읍시(정우교),2023.04.01,144.83
정읍시(정우교),2023.04.02,147.17
정읍시(정우교),2023.04.04,150
정읍시(정우교),2023.04.05,130.79
정읍시(정우교),2023.04.06,136
정읍시(정우교),2023.04.07,140
정읍시(정우교),2023.04.08,142.13
정읍시(정우교),2023.04.09,144.17
정읍시(정우교),2023.04.10,144
정읍시(정우교),2023.04.11,140
정읍시(정우교),2023.04.12,138
정읍시(정우교),2023.04.13,136.08
정읍시(정우교),2023.04.14,137.25
정읍시(정우교),2023.04.15,140.54
정읍시(정우교),2023.04.16,144.79
정읍시(정우교),2023.04.17,147
정읍시(정우교),2023.04.18,145
정읍시(정우교),2023.04.19,150.92
정읍시(정우교),2023.04.20,151
정읍시(정우교),2023.04.21,152
정읍시(정우교),2023.04.22,153.33
정읍시(정우교),2023.04.23,155.58
정읍시(정우교),2023.04.24,156
정읍시(정우교),2023.04.25,157
정읍시(정우교),2023.04.26,156
정읍시(정우교),2023.04.27,157
정읍시(정우교),2023.04.28,156
정읍시(정우교),2023.04.29,154.08
정읍시(정우교),2023.04.30,153.21
정읍시(정우교),2023.05.01,152
정읍시(정우교),2023.05.02,145.17
정읍시(정우교),2023.05.03,137.96
정읍시(정우교),2023.05.04,136
정읍시(정우교),2023.05.05,153.33
정읍시(정우교),2023.05.06,163.96
정읍시(정우교),2023.05.07,173.96
정읍시(정우교),2023.05.08,174
정읍시(정우교),2023.05.09,174.21
정읍시(정우교),2023.05.10,175
정읍시(정우교),2023.05.11,175
정읍시(정우교),2023.05.12,177.46
정읍시(정우교),2023.05.13,175.08
정읍시(정우교),2023.05.14,175.88
정읍시(정우교),2023.05.15,177
정읍시(정우교),2023.05.16,175.54
정읍시(정우교),2023.05.17,177.96
정읍시(정우교),2023.05.18,178.13
정읍시(정우교),2023.05.19,182.13
정읍시(정우교),2023.05.20,180.46
정읍시(정우교),2023.05.21,178.67
정읍시(정우교),2023.05.22,179
정읍시(정우교),2023.05.23,179
정읍시(정우교),2023.05.24,177.13
정읍시(정우교),2023.05.25,177.71
정읍시(정우교),2023.05.26,178
정읍시(정우교),2023.05.27,182.38
정읍시(정우교),2023.05.28,179.58
정읍시(정우교),2023.05.29,235
정읍시(정우교),2023.05.30,184.17
정읍시(정우교),2023.05.31,181
정읍시(정우교),2023.06.01,175
정읍시(정우교),2023.06.02,181.67
정읍시(정우교),2023.06.03,182.71
정읍시(정우교),2023.06.04,180.88
정읍시(정우교),2023.06.05,181
정읍시(정우교),2023.06.06,178.63
정읍시(정우교),2023.06.07,179
정읍시(정우교),2023.06.08,177.71
정읍시(정우교),2023.06.09,179.83
정읍시(정우교),2023.06.10,185.25
정읍시(정우교),2023.06.11,179.88
정읍시(정우교),2023.06.12,176.54
정읍시(정우교),2023.06.13,177.17
정읍시(정우교),2023.06.14,176.17
정읍시(정우교),2023.06.15,177
정읍시(정우교),2023.06.16,176
정읍시(정우교),2023.06.17,176.79
정읍시(정우교),2023.06.18,176.5
정읍시(정우교),2023.06.19,177
정읍시(정우교),2023.06.20,178
정읍시(정우교),2023.06.21,179
정읍시(정우교),2023.06.22,178
정읍시(정우교),2023.06.23,177.88
정읍시(정우교),2023.06.24,176.33
정읍시(정우교),2023.06.25,170.96
정읍시(정우교),2023.06.26,147
정읍시(정우교),2023.06.27,180
정읍시(정우교),2023.06.28,161
정읍시(정우교),2023.06.29,212
정읍시(정우교),2023.06.30,265
정읍시(정우교),2023.07.01,144.83
정읍시(정우교),2023.07.02,146.29
정읍시(정우교),2023.07.03,170
정읍시(정우교),2023.07.04,159
정읍시(정우교),2023.07.05,194
정읍시(정우교),2023.07.06,187
정읍시(정우교),2023.07.07,208.75
정읍시(정우교),2023.07.08,194.58
정읍시(정우교),2023.07.09,192.88
정읍시(정우교),2023.07.10,194
정읍시(정우교),2023.07.11,140
정읍시(정우교),2023.07.12,239
정읍시(정우교),2023.07.13,166
정읍시(정우교),2023.07.14,181
정읍시(정우교),2023.07.15,351.17
정읍시(정우교),2023.07.16,254.38
정읍시(정우교),2023.07.17,206
정읍시(정우교),2023.07.18,316.96
정읍시(정우교),2023.07.19,334
정읍시(정우교),2023.07.20,205
정읍시(정우교),2023.07.21,188.25
정읍시(정우교),2023.07.22,183.71
정읍시(정우교),2023.07.23,191.08
정읍시(정우교),2023.07.24,314
정읍시(정우교),2023.07.25,239.29
정읍시(정우교),2023.07.26,191.54
정읍시(정우교),2023.07.27,184
정읍시(정우교),2023.07.28,203
정읍시(정우교),2023.07.29,195.88
정읍시(정우교),2023.07.30,196.38
정읍시(정우교),2023.07.31,184
정읍시(정우교),2023.08.01,188
정읍시(정우교),2023.08.02,188
정읍시(정우교),2023.08.03,185
정읍시(정우교),2023.08.04,179.08
정읍시(정우교),2023.08.05,175.71
정읍시(정우교),2023.08.06,177.38
정읍시(정우교),2023.08.07,182
정읍시(정우교),2023.08.08,196
정읍시(정우교),2023.08.09,169.04
정읍시(정우교),2023.08.10,150
정읍시(정우교),2023.08.11,313
정읍시(정우교),2023.08.12,197.21
정읍시(정우교),2023.08.13,189.38
정읍시(정우교),2023.08.14,186
정읍시(정우교),2023.08.15,186.5
정읍시(정우교),2023.08.16,183.25
정읍시(정우교),2023.08.17,181
정읍시(정우교),2023.08.18,178
정읍시(정우교),2023.08.19,179.96
정읍시(정우교),2023.08.20,183.46
정읍시(정우교),2023.08.21,184
정읍시(정우교),2023.08.22,182
정읍시(정우교),2023.08.23,221
정읍시(정우교),2023.08.24,176
정읍시(정우교),2023.08.25,194
정읍시(정우교),2023.08.26,187.63
정읍시(정우교),2023.08.27,185.33
정읍시(정우교),2023.08.28,185.04
정읍시(정우교),2023.08.29,189
정읍시(정우교),2023.08.30,186
정읍시(정우교),2023.08.31,195
정읍시(정우교),2023.09.01,176
정읍시(정우교),2023.09.02,182.54
정읍시(정우교),2023.09.03,189.29
정읍시(정우교),2023.09.04,192
정읍시(정우교),2023.09.05,187.17
정읍시(정우교),2023.09.06,184.83
정읍시(정우교),2023.09.07,185
정읍시(정우교),2023.09.08,180
정읍시(정우교),2023.09.09,180.63
정읍시(정우교),2023.09.10,181.79
정읍시(정우교),2023.09.11,181
정읍시(정우교),2023.09.12,182
정읍시(정우교),2023.09.13,181
정읍시(정우교),2023.09.14,203
정읍시(정우교),2023.09.15,192
정읍시(정우교),2023.09.16,226.08
정읍시(정우교),2023.09.17,220.67
정읍시(정우교),2023.09.18,224
정읍시(정우교),2023.09.19,188.13
정읍시(정우교),2023.09.20,206.79
정읍시(정우교),2023.09.21,241.33
정읍시(정우교),2023.09.22,218
정읍시(정우교),2023.09.23,195.38
정읍시(정우교),2023.09.24,185.79
정읍시(정우교),2023.09.25,186
정읍시(정우교),2023.09.26,189
정읍시(정우교),2023.09.27,191
정읍시(정우교),2023.09.28,199.63
정읍시(정우교),2023.09.29,199.25
정읍시(정우교),2023.09.30,197
정읍시(정우교),2023.10.01,146.88
정읍시(정우교),2023.10.02,144.29
정읍시(정우교),2023.10.03,143.42
정읍시(정우교),2023.10.04,143
정읍시(정우교),2023.10.05,143
정읍시(정우교),2023.10.06,141.17
정읍시(정우교),2023.10.07,129.67
정읍시(정우교),2023.10.08,127.13
정읍시(정우교),2023.10.09,131
정읍시(정우교),2023.10.10,126.88
정읍시(정우교),2023.10.11,126.21
정읍시(정우교),2023.10.12,118
정읍시(정우교),2023.10.13,136.46
정읍시(정우교),2023.10.14,129.13
정읍시(정우교),2023.10.15,139
정읍시(정우교),2023.10.16,128.92
정읍시(정우교),2023.10.17,127.58
정읍시(정우교),2023.10.18,126.79
정읍시(정우교),2023.10.19,125.54
정읍시(정우교),2023.10.20,127.96
정읍시(정우교),2023.10.21,124.79
정읍시(정우교),2023.10.22,126.04
정읍시(정우교),2023.10.23,122.96
정읍시(정우교),2023.10.24,137
정읍시(정우교),2023.10.25,122.67
정읍시(정우교),2023.10.26,124.42
정읍시(정우교),2023.10.27,121.88
정읍시(정우교),2023.10.28,121.5
정읍시(정우교),2023.10.29,124.17
정읍시(정우교),2023.10.30,127
정읍시(정우교),2023.10.31,121.17
정읍시(정우교),2023.11.01,124.71
정읍시(정우교),2023.11.02,133
정읍시(정우교),2023.11.03,117
정읍시(정우교),2023.11.04,126.46
정읍시(정우교),2023.11.05,123.67
정읍시(정우교),2023.11.06,124
정읍시(정우교),2023.11.07,132.33
정읍시(정우교),2023.11.08,127
정읍시(정우교),2023.11.09,125
정읍시(정우교),2023.11.10,157
정읍시(정우교),2023.11.11,131.13
정읍시(정우교),2023.11.12,127.13
정읍시(정우교),2023.11.13,128.21
정읍시(정우교),2023.11.14,127.83
정읍시(정우교),2023.11.15,132
정읍시(정우교),2023.11.16,133.75
정읍시(정우교),2023.11.17,151.42
정읍시(정우교),2023.11.18,150.42
정읍시(정우교),2023.11.19,138.75
정읍시(정우교),2023.11.20,126
정읍시(정우교),2023.11.21,141
정읍시(정우교),2023.11.22,127.04
정읍시(정우교),2023.11.23,131.42
정읍시(정우교),2023.11.24,129.71
정읍시(정우교),2023.11.25,129.75
정읍시(정우교),2023.11.26,130.46
정읍시(정우교),2023.11.27,121
정읍시(정우교),2023.11.28,128.46
정읍시(정우교),2023.11.29,128.08
정읍시(정우교),2023.11.30,129.21
정읍시(정우교),2023.12.01,128.54
정읍시(정우교),2023.12.02,127.71
정읍시(정우교),2023.12.03,127
정읍시(정우교),2023.12.04,135
정읍시(정우교),2023.12.05,126.54
정읍시(정우교),2023.12.06,127.54
정읍시(정우교),2023.12.07,126.67
정읍시(정우교),2023.12.08,139
정읍시(정우교),2023.12.09,128.25
정읍시(정우교),2023.12.10,127.13
정읍시(정우교),2023.12.11,134.88
정읍시(정우교),2023.12.12,141.83
정읍시(정우교),2023.12.13,136.5
정읍시(정우교),2023.12.14,135.54
정읍시(정우교),2023.12.15,225.17
정읍시(정우교),2023.12.16,204
정읍시(정우교),2023.12.17,157.83
정읍시(정우교),2023.12.18,147.92
정읍시(정우교),2023.12.19,144.25
정읍시(정우교),2023.12.20,139.29
정읍시(정우교),2023.12.21,137.79
정읍시(정우교),2023.12.22,134.13
정읍시(정우교),2023.12.23,131.46
정읍시(정우교),2023.12.24,131.42
정읍시(정우교),2023.12.25,131.08
정읍시(정우교),2023.12.26,133.46
정읍시(정우교),2023.12.27,131.67
정읍시(정우교),2023.12.28,130.25
정읍시(정우교),2023.12.29,128.79
정읍시(정우교),2023.12.30,128
정읍시(정우교),2023.12.31,130.58
정읍시(정우교),2024.01.01,129.38
정읍시(정우교),2024.01.02,129.21
정읍시(정우교),2024.01.03,135
정읍시(정우교),2024.01.04,125
정읍시(정우교),2024.01.05,127.96
정읍시(정우교),2024.01.06,127.04
정읍시(정우교),2024.01.07,126.08
정읍시(정우교),2024.01.08,134
정읍시(정우교),2024.01.09,126.38
